Request id,Pickup point,Driver id,Status,Request timestamp,Requested Weekday,Drop timestamp,Requested time(hr)
3556,Airport,NA,No Cars Available,13-07-2016 18:15,Wednesday,NA,18
3563,Airport,NA,No Cars Available,13-07-2016 18:16,Wednesday,NA,18
3569,Airport,NA,No Cars Available,13-07-2016 18:19,Wednesday,NA,18
3571,Airport,NA,No Cars Available,13-07-2016 18:22,Wednesday,NA,18
3574,Airport,NA,No Cars Available,13-07-2016 18:22,Wednesday,NA,18
3568,Airport,NA,No Cars Available,13-07-2016 18:22,Wednesday,NA,18
3576,Airport,NA,No Cars Available,13-07-2016 18:23,Wednesday,NA,18
3570,Airport,NA,No Cars Available,13-07-2016 18:24,Wednesday,NA,18
3578,Airport,NA,No Cars Available,13-07-2016 18:26,Wednesday,NA,18
3579,Airport,NA,No Cars Available,13-07-2016 18:26,Wednesday,NA,18
3582,Airport,NA,No Cars Available,13-07-2016 18:27,Wednesday,NA,18
3589,Airport,NA,No Cars Available,13-07-2016 18:27,Wednesday,NA,18
3580,Airport,NA,No Cars Available,13-07-2016 18:27,Wednesday,NA,18
3575,Airport,NA,No Cars Available,13-07-2016 18:27,Wednesday,NA,18
3573,City,NA,No Cars Available,13-07-2016 18:29,Wednesday,NA,18
3592,Airport,NA,No Cars Available,13-07-2016 18:29,Wednesday,NA,18
3587,Airport,NA,No Cars Available,13-07-2016 18:30,Wednesday,NA,18
3586,Airport,NA,No Cars Available,13-07-2016 18:32,Wednesday,NA,18
3581,Airport,NA,No Cars Available,13-07-2016 18:32,Wednesday,NA,18
3588,Airport,NA,No Cars Available,13-07-2016 18:33,Wednesday,NA,18
3591,Airport,NA,No Cars Available,13-07-2016 18:33,Wednesday,NA,18
3595,Airport,NA,No Cars Available,13-07-2016 18:35,Wednesday,NA,18
3597,Airport,NA,No Cars Available,13-07-2016 18:36,Wednesday,NA,18
3599,Airport,NA,No Cars Available,13-07-2016 18:38,Wednesday,NA,18
3596,Airport,NA,No Cars Available,13-07-2016 18:39,Wednesday,NA,18
3604,Airport,NA,No Cars Available,13-07-2016 18:43,Wednesday,NA,18
3603,Airport,NA,No Cars Available,13-07-2016 18:44,Wednesday,NA,18
3605,Airport,NA,No Cars Available,13-07-2016 18:44,Wednesday,NA,18
3600,Airport,NA,No Cars Available,13-07-2016 18:45,Wednesday,NA,18
3607,Airport,NA,No Cars Available,13-07-2016 18:45,Wednesday,NA,18
3608,Airport,NA,No Cars Available,13-07-2016 18:47,Wednesday,NA,18
3611,Airport,NA,No Cars Available,13-07-2016 18:48,Wednesday,NA,18
3609,City,NA,No Cars Available,13-07-2016 18:49,Wednesday,NA,18
3610,Airport,NA,No Cars Available,13-07-2016 18:49,Wednesday,NA,18
3616,Airport,NA,No Cars Available,13-07-2016 18:49,Wednesday,NA,18
3606,Airport,NA,No Cars Available,13-07-2016 18:50,Wednesday,NA,18
3614,City,NA,No Cars Available,13-07-2016 18:51,Wednesday,NA,18
3618,Airport,NA,No Cars Available,13-07-2016 18:52,Wednesday,NA,18
3612,Airport,NA,No Cars Available,13-07-2016 18:53,Wednesday,NA,18
3623,Airport,NA,No Cars Available,13-07-2016 18:54,Wednesday,NA,18
3619,Airport,NA,No Cars Available,13-07-2016 18:55,Wednesday,NA,18
3627,Airport,NA,No Cars Available,13-07-2016 18:57,Wednesday,NA,18
3635,Airport,NA,No Cars Available,13-07-2016 18:58,Wednesday,NA,18
3629,Airport,NA,No Cars Available,13-07-2016 18:58,Wednesday,NA,18
3626,Airport,NA,No Cars Available,13-07-2016 19:00,Wednesday,NA,19
3633,City,NA,No Cars Available,13-07-2016 19:00,Wednesday,NA,19
3637,Airport,NA,No Cars Available,13-07-2016 19:05,Wednesday,NA,19
3639,Airport,NA,No Cars Available,13-07-2016 19:05,Wednesday,NA,19
3628,Airport,NA,No Cars Available,13-07-2016 19:06,Wednesday,NA,19
3642,Airport,NA,No Cars Available,13-07-2016 19:07,Wednesday,NA,19
3636,Airport,NA,No Cars Available,13-07-2016 19:07,Wednesday,NA,19
3647,Airport,NA,No Cars Available,13-07-2016 19:09,Wednesday,NA,19
3655,Airport,NA,No Cars Available,13-07-2016 19:11,Wednesday,NA,19
3643,Airport,NA,No Cars Available,13-07-2016 19:12,Wednesday,NA,19
3654,Airport,NA,No Cars Available,13-07-2016 19:15,Wednesday,NA,19
3652,Airport,NA,No Cars Available,13-07-2016 19:16,Wednesday,NA,19
3650,Airport,NA,No Cars Available,13-07-2016 19:17,Wednesday,NA,19
3665,Airport,NA,No Cars Available,13-07-2016 19:21,Wednesday,NA,19
3663,Airport,NA,No Cars Available,13-07-2016 19:22,Wednesday,NA,19
3664,Airport,NA,No Cars Available,13-07-2016 19:22,Wednesday,NA,19
3659,Airport,NA,No Cars Available,13-07-2016 19:24,Wednesday,NA,19
3677,Airport,NA,No Cars Available,13-07-2016 19:24,Wednesday,NA,19
3670,Airport,NA,No Cars Available,13-07-2016 19:25,Wednesday,NA,19
3669,Airport,NA,No Cars Available,13-07-2016 19:25,Wednesday,NA,19
3675,Airport,NA,No Cars Available,13-07-2016 19:25,Wednesday,NA,19
3682,Airport,NA,No Cars Available,13-07-2016 19:31,Wednesday,NA,19
3674,Airport,NA,No Cars Available,13-07-2016 19:31,Wednesday,NA,19
3678,Airport,NA,No Cars Available,13-07-2016 19:33,Wednesday,NA,19
3673,Airport,NA,No Cars Available,13-07-2016 19:35,Wednesday,NA,19
3687,Airport,NA,No Cars Available,13-07-2016 19:35,Wednesday,NA,19
3683,Airport,NA,No Cars Available,13-07-2016 19:36,Wednesday,NA,19
3685,Airport,NA,No Cars Available,13-07-2016 19:37,Wednesday,NA,19
3684,Airport,NA,No Cars Available,13-07-2016 19:38,Wednesday,NA,19
3692,Airport,NA,No Cars Available,13-07-2016 19:40,Wednesday,NA,19
3680,Airport,NA,No Cars Available,13-07-2016 19:40,Wednesday,NA,19
3689,Airport,NA,No Cars Available,13-07-2016 19:41,Wednesday,NA,19
3696,Airport,NA,No Cars Available,13-07-2016 19:43,Wednesday,NA,19
3693,Airport,NA,No Cars Available,13-07-2016 19:43,Wednesday,NA,19
3695,Airport,NA,No Cars Available,13-07-2016 19:43,Wednesday,NA,19
3709,Airport,NA,No Cars Available,13-07-2016 19:44,Wednesday,NA,19
3708,Airport,NA,No Cars Available,13-07-2016 19:45,Wednesday,NA,19
3699,Airport,NA,No Cars Available,13-07-2016 19:45,Wednesday,NA,19
3691,Airport,NA,No Cars Available,13-07-2016 19:46,Wednesday,NA,19
3705,Airport,NA,No Cars Available,13-07-2016 19:47,Wednesday,NA,19
3707,Airport,NA,No Cars Available,13-07-2016 19:48,Wednesday,NA,19
3706,Airport,NA,No Cars Available,13-07-2016 19:49,Wednesday,NA,19
3702,Airport,NA,No Cars Available,13-07-2016 19:50,Wednesday,NA,19
3700,Airport,NA,No Cars Available,13-07-2016 19:50,Wednesday,NA,19
3712,Airport,NA,No Cars Available,13-07-2016 19:51,Wednesday,NA,19
3698,Airport,NA,No Cars Available,13-07-2016 19:51,Wednesday,NA,19
3710,Airport,NA,No Cars Available,13-07-2016 19:51,Wednesday,NA,19
3714,Airport,NA,No Cars Available,13-07-2016 19:53,Wednesday,NA,19
3720,Airport,NA,No Cars Available,13-07-2016 19:55,Wednesday,NA,19
3719,Airport,NA,No Cars Available,13-07-2016 19:58,Wednesday,NA,19
3717,Airport,NA,No Cars Available,13-07-2016 19:58,Wednesday,NA,19
3715,Airport,NA,No Cars Available,13-07-2016 19:59,Wednesday,NA,19
3713,Airport,NA,No Cars Available,13-07-2016 19:59,Wednesday,NA,19
3716,Airport,NA,No Cars Available,13-07-2016 20:01,Wednesday,NA,20
3726,Airport,NA,No Cars Available,13-07-2016 20:04,Wednesday,NA,20
3724,Airport,NA,No Cars Available,13-07-2016 20:04,Wednesday,NA,20
3721,Airport,NA,No Cars Available,13-07-2016 20:04,Wednesday,NA,20
3729,Airport,NA,No Cars Available,13-07-2016 20:05,Wednesday,NA,20
3731,Airport,NA,No Cars Available,13-07-2016 20:06,Wednesday,NA,20
3733,Airport,NA,No Cars Available,13-07-2016 20:10,Wednesday,NA,20
3730,Airport,NA,No Cars Available,13-07-2016 20:11,Wednesday,NA,20
3735,Airport,NA,No Cars Available,13-07-2016 20:11,Wednesday,NA,20
3734,Airport,NA,No Cars Available,13-07-2016 20:12,Wednesday,NA,20
3737,Airport,NA,No Cars Available,13-07-2016 20:19,Wednesday,NA,20
3736,Airport,NA,No Cars Available,13-07-2016 20:20,Wednesday,NA,20
3746,Airport,NA,No Cars Available,13-07-2016 20:22,Wednesday,NA,20
3747,Airport,NA,No Cars Available,13-07-2016 20:25,Wednesday,NA,20
3751,Airport,NA,No Cars Available,13-07-2016 20:29,Wednesday,NA,20
3750,Airport,NA,No Cars Available,13-07-2016 20:30,Wednesday,NA,20
3752,Airport,NA,No Cars Available,13-07-2016 20:31,Wednesday,NA,20
3754,Airport,NA,No Cars Available,13-07-2016 20:32,Wednesday,NA,20
3749,Airport,NA,No Cars Available,13-07-2016 20:32,Wednesday,NA,20
3757,Airport,NA,No Cars Available,13-07-2016 20:33,Wednesday,NA,20
3765,Airport,NA,No Cars Available,13-07-2016 20:35,Wednesday,NA,20
3756,Airport,NA,No Cars Available,13-07-2016 20:35,Wednesday,NA,20
3764,Airport,NA,No Cars Available,13-07-2016 20:35,Wednesday,NA,20
3770,Airport,NA,No Cars Available,13-07-2016 20:39,Wednesday,NA,20
3778,Airport,NA,No Cars Available,13-07-2016 20:40,Wednesday,NA,20
3772,Airport,NA,No Cars Available,13-07-2016 20:40,Wednesday,NA,20
3760,Airport,NA,No Cars Available,13-07-2016 20:40,Wednesday,NA,20
3779,Airport,NA,No Cars Available,13-07-2016 20:42,Wednesday,NA,20
3773,Airport,NA,No Cars Available,13-07-2016 20:43,Wednesday,NA,20
3769,Airport,NA,No Cars Available,13-07-2016 20:44,Wednesday,NA,20
3781,Airport,NA,No Cars Available,13-07-2016 20:44,Wednesday,NA,20
3785,City,NA,No Cars Available,13-07-2016 20:45,Wednesday,NA,20
3776,Airport,NA,No Cars Available,13-07-2016 20:45,Wednesday,NA,20
3775,Airport,NA,No Cars Available,13-07-2016 20:46,Wednesday,NA,20
3783,Airport,NA,No Cars Available,13-07-2016 20:48,Wednesday,NA,20
3784,Airport,NA,No Cars Available,13-07-2016 20:49,Wednesday,NA,20
3787,Airport,NA,No Cars Available,13-07-2016 20:49,Wednesday,NA,20
3791,Airport,NA,No Cars Available,13-07-2016 20:51,Wednesday,NA,20
3796,Airport,NA,No Cars Available,13-07-2016 20:51,Wednesday,NA,20
3790,Airport,NA,No Cars Available,13-07-2016 20:52,Wednesday,NA,20
3792,Airport,NA,No Cars Available,13-07-2016 20:53,Wednesday,NA,20
3793,Airport,NA,No Cars Available,13-07-2016 20:54,Wednesday,NA,20
3797,Airport,NA,No Cars Available,13-07-2016 20:56,Wednesday,NA,20
3800,Airport,NA,No Cars Available,13-07-2016 20:56,Wednesday,NA,20
3803,Airport,NA,No Cars Available,13-07-2016 20:58,Wednesday,NA,20
3799,City,NA,No Cars Available,13-07-2016 20:58,Wednesday,NA,20
3802,Airport,NA,No Cars Available,13-07-2016 21:00,Wednesday,NA,21
3811,Airport,NA,No Cars Available,13-07-2016 21:02,Wednesday,NA,21
3805,Airport,NA,No Cars Available,13-07-2016 21:03,Wednesday,NA,21
3815,Airport,NA,No Cars Available,13-07-2016 21:07,Wednesday,NA,21
3812,City,NA,No Cars Available,13-07-2016 21:09,Wednesday,NA,21
3816,Airport,NA,No Cars Available,13-07-2016 21:09,Wednesday,NA,21
3821,Airport,NA,No Cars Available,13-07-2016 21:10,Wednesday,NA,21
3814,Airport,NA,No Cars Available,13-07-2016 21:11,Wednesday,NA,21
3829,Airport,NA,No Cars Available,13-07-2016 21:13,Wednesday,NA,21
3825,Airport,NA,No Cars Available,13-07-2016 21:14,Wednesday,NA,21
3833,Airport,NA,No Cars Available,13-07-2016 21:18,Wednesday,NA,21
3823,Airport,NA,No Cars Available,13-07-2016 21:20,Wednesday,NA,21
3828,City,NA,No Cars Available,13-07-2016 21:20,Wednesday,NA,21
3836,Airport,NA,No Cars Available,13-07-2016 21:21,Wednesday,NA,21
3824,Airport,NA,No Cars Available,13-07-2016 21:22,Wednesday,NA,21
3832,Airport,NA,No Cars Available,13-07-2016 21:23,Wednesday,NA,21
3846,Airport,NA,No Cars Available,13-07-2016 21:25,Wednesday,NA,21
3837,Airport,NA,No Cars Available,13-07-2016 21:27,Wednesday,NA,21
3835,Airport,NA,No Cars Available,13-07-2016 21:27,Wednesday,NA,21
3838,Airport,NA,No Cars Available,13-07-2016 21:28,Wednesday,NA,21
3844,Airport,NA,No Cars Available,13-07-2016 21:28,Wednesday,NA,21
3845,Airport,NA,No Cars Available,13-07-2016 21:30,Wednesday,NA,21
3842,Airport,NA,No Cars Available,13-07-2016 21:33,Wednesday,NA,21
3853,Airport,NA,No Cars Available,13-07-2016 21:34,Wednesday,NA,21
3848,Airport,NA,No Cars Available,13-07-2016 21:34,Wednesday,NA,21
3860,Airport,NA,No Cars Available,13-07-2016 21:36,Wednesday,NA,21
3855,Airport,NA,No Cars Available,13-07-2016 21:36,Wednesday,NA,21
3862,City,NA,No Cars Available,13-07-2016 21:37,Wednesday,NA,21
3854,Airport,NA,No Cars Available,13-07-2016 21:37,Wednesday,NA,21
3851,Airport,NA,No Cars Available,13-07-2016 21:38,Wednesday,NA,21
3858,Airport,NA,No Cars Available,13-07-2016 21:38,Wednesday,NA,21
3869,Airport,NA,No Cars Available,13-07-2016 21:43,Wednesday,NA,21
3864,Airport,NA,No Cars Available,13-07-2016 21:45,Wednesday,NA,21
3861,Airport,NA,No Cars Available,13-07-2016 21:47,Wednesday,NA,21
3873,Airport,NA,No Cars Available,13-07-2016 21:47,Wednesday,NA,21
3868,Airport,NA,No Cars Available,13-07-2016 21:48,Wednesday,NA,21
3870,Airport,NA,No Cars Available,13-07-2016 21:48,Wednesday,NA,21
3871,Airport,NA,No Cars Available,13-07-2016 21:49,Wednesday,NA,21
3884,Airport,NA,No Cars Available,13-07-2016 21:51,Wednesday,NA,21
3878,Airport,NA,No Cars Available,13-07-2016 21:51,Wednesday,NA,21
3894,Airport,NA,No Cars Available,13-07-2016 21:52,Wednesday,NA,21
3885,Airport,NA,No Cars Available,13-07-2016 21:53,Wednesday,NA,21
3877,Airport,NA,No Cars Available,13-07-2016 21:53,Wednesday,NA,21
3886,Airport,NA,No Cars Available,13-07-2016 21:53,Wednesday,NA,21
3874,Airport,NA,No Cars Available,13-07-2016 21:54,Wednesday,NA,21
3893,Airport,NA,No Cars Available,13-07-2016 21:56,Wednesday,NA,21
3891,Airport,NA,No Cars Available,13-07-2016 21:57,Wednesday,NA,21
3888,Airport,NA,No Cars Available,13-07-2016 21:57,Wednesday,NA,21
3876,Airport,NA,No Cars Available,13-07-2016 21:58,Wednesday,NA,21
3875,Airport,NA,No Cars Available,13-07-2016 21:59,Wednesday,NA,21
3898,Airport,NA,No Cars Available,13-07-2016 21:59,Wednesday,NA,21
3895,Airport,NA,No Cars Available,13-07-2016 22:01,Wednesday,NA,22
3900,Airport,NA,No Cars Available,13-07-2016 22:03,Wednesday,NA,22
3904,Airport,NA,No Cars Available,13-07-2016 22:03,Wednesday,NA,22
3892,Airport,NA,No Cars Available,13-07-2016 22:05,Wednesday,NA,22
3899,Airport,NA,No Cars Available,13-07-2016 22:05,Wednesday,NA,22
3910,Airport,NA,No Cars Available,13-07-2016 22:05,Wednesday,NA,22
3901,Airport,NA,No Cars Available,13-07-2016 22:09,Wednesday,NA,22
3902,Airport,NA,No Cars Available,13-07-2016 22:09,Wednesday,NA,22
3903,Airport,NA,No Cars Available,13-07-2016 22:11,Wednesday,NA,22
3906,Airport,NA,No Cars Available,13-07-2016 22:12,Wednesday,NA,22
3907,Airport,NA,No Cars Available,13-07-2016 22:12,Wednesday,NA,22
3918,City,NA,No Cars Available,13-07-2016 22:12,Wednesday,NA,22
3912,Airport,NA,No Cars Available,13-07-2016 22:12,Wednesday,NA,22
3928,City,NA,No Cars Available,13-07-2016 22:14,Wednesday,NA,22
3911,Airport,NA,No Cars Available,13-07-2016 22:14,Wednesday,NA,22
3923,City,NA,No Cars Available,13-07-2016 22:18,Wednesday,NA,22
3922,City,NA,No Cars Available,13-07-2016 22:18,Wednesday,NA,22
3931,Airport,NA,No Cars Available,13-07-2016 22:21,Wednesday,NA,22
3930,City,NA,No Cars Available,13-07-2016 22:22,Wednesday,NA,22
3921,City,NA,No Cars Available,13-07-2016 22:23,Wednesday,NA,22
3926,Airport,NA,No Cars Available,13-07-2016 22:23,Wednesday,NA,22
3919,Airport,NA,No Cars Available,13-07-2016 22:23,Wednesday,NA,22
3933,Airport,NA,No Cars Available,13-07-2016 22:27,Wednesday,NA,22
3937,City,NA,No Cars Available,13-07-2016 22:28,Wednesday,NA,22
3929,Airport,NA,No Cars Available,13-07-2016 22:28,Wednesday,NA,22
3941,City,NA,No Cars Available,13-07-2016 22:30,Wednesday,NA,22
3936,City,NA,No Cars Available,13-07-2016 22:30,Wednesday,NA,22
3946,Airport,NA,No Cars Available,13-07-2016 22:36,Wednesday,NA,22
3938,City,NA,No Cars Available,13-07-2016 22:37,Wednesday,NA,22
3949,City,NA,No Cars Available,13-07-2016 22:40,Wednesday,NA,22
3958,Airport,NA,No Cars Available,13-07-2016 22:46,Wednesday,NA,22
3951,Airport,NA,No Cars Available,13-07-2016 22:46,Wednesday,NA,22
3962,City,NA,No Cars Available,13-07-2016 22:47,Wednesday,NA,22
3961,City,NA,No Cars Available,13-07-2016 22:50,Wednesday,NA,22
3963,Airport,NA,No Cars Available,13-07-2016 22:55,Wednesday,NA,22
3967,City,NA,No Cars Available,13-07-2016 22:57,Wednesday,NA,22
3968,Airport,NA,No Cars Available,13-07-2016 22:59,Wednesday,NA,22
3971,City,NA,No Cars Available,13-07-2016 22:59,Wednesday,NA,22
3972,City,NA,No Cars Available,13-07-2016 23:00,Wednesday,NA,23
3975,City,NA,No Cars Available,13-07-2016 23:04,Wednesday,NA,23
3976,City,NA,No Cars Available,13-07-2016 23:07,Wednesday,NA,23
3980,City,NA,No Cars Available,13-07-2016 23:16,Wednesday,NA,23
3984,Airport,NA,No Cars Available,13-07-2016 23:17,Wednesday,NA,23
3986,Airport,NA,No Cars Available,13-07-2016 23:17,Wednesday,NA,23
3988,City,NA,No Cars Available,13-07-2016 23:23,Wednesday,NA,23
3995,City,NA,No Cars Available,13-07-2016 23:36,Wednesday,NA,23
3998,Airport,NA,No Cars Available,13-07-2016 23:39,Wednesday,NA,23
4001,City,NA,No Cars Available,13-07-2016 23:39,Wednesday,NA,23
4006,City,NA,No Cars Available,13-07-2016 23:45,Wednesday,NA,23
4000,City,NA,No Cars Available,13-07-2016 23:47,Wednesday,NA,23
4017,City,NA,No Cars Available,13-07-2016 23:50,Wednesday,NA,23
4010,Airport,NA,No Cars Available,13-07-2016 23:50,Wednesday,NA,23
4015,City,NA,No Cars Available,13-07-2016 23:52,Wednesday,NA,23
4013,City,NA,No Cars Available,13-07-2016 23:53,Wednesday,NA,23
4014,City,NA,No Cars Available,13-07-2016 23:56,Wednesday,NA,23
4016,City,NA,No Cars Available,13-07-2016 23:59,Wednesday,NA,23
4028,City,NA,No Cars Available,14-07-2016 00:09,Thursday,NA,0
4029,City,NA,No Cars Available,14-07-2016 00:14,Thursday,NA,0
4032,City,NA,No Cars Available,14-07-2016 00:15,Thursday,NA,0
4033,Airport,NA,No Cars Available,14-07-2016 00:25,Thursday,NA,0
4034,City,NA,No Cars Available,14-07-2016 00:29,Thursday,NA,0
4035,Airport,NA,No Cars Available,14-07-2016 00:31,Thursday,NA,0
4036,Airport,NA,No Cars Available,14-07-2016 00:31,Thursday,NA,0
4038,Airport,NA,No Cars Available,14-07-2016 00:34,Thursday,NA,0
4042,Airport,NA,No Cars Available,14-07-2016 00:39,Thursday,NA,0
4044,Airport,NA,No Cars Available,14-07-2016 00:51,Thursday,NA,0
4046,City,NA,No Cars Available,14-07-2016 00:57,Thursday,NA,0
4047,City,NA,No Cars Available,14-07-2016 01:00,Thursday,NA,1
4048,Airport,NA,No Cars Available,14-07-2016 01:03,Thursday,NA,1
4050,City,NA,No Cars Available,14-07-2016 01:10,Thursday,NA,1
4053,Airport,NA,No Cars Available,14-07-2016 01:15,Thursday,NA,1
4052,City,NA,No Cars Available,14-07-2016 01:16,Thursday,NA,1
4055,City,NA,No Cars Available,14-07-2016 01:22,Thursday,NA,1
4054,City,NA,No Cars Available,14-07-2016 01:23,Thursday,NA,1
4056,City,NA,No Cars Available,14-07-2016 01:25,Thursday,NA,1
4058,Airport,NA,No Cars Available,14-07-2016 01:27,Thursday,NA,1
4057,City,NA,No Cars Available,14-07-2016 01:29,Thursday,NA,1
4061,City,NA,No Cars Available,14-07-2016 01:33,Thursday,NA,1
4059,City,NA,No Cars Available,14-07-2016 01:35,Thursday,NA,1
4063,City,NA,No Cars Available,14-07-2016 01:36,Thursday,NA,1
4062,Airport,NA,No Cars Available,14-07-2016 01:42,Thursday,NA,1
4064,City,NA,No Cars Available,14-07-2016 01:48,Thursday,NA,1
4068,Airport,NA,No Cars Available,14-07-2016 01:59,Thursday,NA,1
4067,City,NA,No Cars Available,14-07-2016 02:00,Thursday,NA,2
4069,City,NA,No Cars Available,14-07-2016 02:02,Thursday,NA,2
4071,City,NA,No Cars Available,14-07-2016 02:03,Thursday,NA,2
4070,City,NA,No Cars Available,14-07-2016 02:03,Thursday,NA,2
4072,City,NA,No Cars Available,14-07-2016 02:04,Thursday,NA,2
4076,Airport,NA,No Cars Available,14-07-2016 02:16,Thursday,NA,2
4074,City,NA,No Cars Available,14-07-2016 02:18,Thursday,NA,2
4080,Airport,NA,No Cars Available,14-07-2016 02:29,Thursday,NA,2
4083,City,NA,No Cars Available,14-07-2016 02:35,Thursday,NA,2
4086,City,NA,No Cars Available,14-07-2016 02:46,Thursday,NA,2
4089,City,NA,No Cars Available,14-07-2016 02:52,Thursday,NA,2
4088,City,NA,No Cars Available,14-07-2016 02:53,Thursday,NA,2
4090,Airport,NA,No Cars Available,14-07-2016 02:55,Thursday,NA,2
4095,Airport,NA,No Cars Available,14-07-2016 03:10,Thursday,NA,3
4096,City,NA,No Cars Available,14-07-2016 03:13,Thursday,NA,3
4099,City,NA,No Cars Available,14-07-2016 03:22,Thursday,NA,3
4100,Airport,NA,No Cars Available,14-07-2016 03:30,Thursday,NA,3
4101,City,NA,No Cars Available,14-07-2016 03:31,Thursday,NA,3
4104,Airport,NA,No Cars Available,14-07-2016 03:38,Thursday,NA,3
4102,Airport,NA,No Cars Available,14-07-2016 03:38,Thursday,NA,3
4103,Airport,NA,No Cars Available,14-07-2016 03:39,Thursday,NA,3
4106,City,NA,No Cars Available,14-07-2016 03:45,Thursday,NA,3
4107,City,NA,No Cars Available,14-07-2016 03:51,Thursday,NA,3
4110,Airport,NA,No Cars Available,14-07-2016 03:58,Thursday,NA,3
4113,City,NA,No Cars Available,14-07-2016 04:00,Thursday,NA,4
4109,City,NA,No Cars Available,14-07-2016 04:02,Thursday,NA,4
4112,Airport,NA,No Cars Available,14-07-2016 04:03,Thursday,NA,4
4111,City,NA,No Cars Available,14-07-2016 04:06,Thursday,NA,4
4115,City,NA,No Cars Available,14-07-2016 04:11,Thursday,NA,4
4116,Airport,NA,No Cars Available,14-07-2016 04:13,Thursday,NA,4
4120,City,NA,No Cars Available,14-07-2016 04:27,Thursday,NA,4
4123,City,NA,No Cars Available,14-07-2016 04:38,Thursday,NA,4
4131,City,NA,No Cars Available,14-07-2016 04:41,Thursday,NA,4
4124,City,NA,No Cars Available,14-07-2016 04:41,Thursday,NA,4
4127,City,NA,No Cars Available,14-07-2016 04:46,Thursday,NA,4
4132,City,NA,No Cars Available,14-07-2016 04:46,Thursday,NA,4
4139,City,NA,No Cars Available,14-07-2016 04:48,Thursday,NA,4
4135,Airport,NA,No Cars Available,14-07-2016 04:49,Thursday,NA,4
4138,City,NA,No Cars Available,14-07-2016 04:49,Thursday,NA,4
4142,City,NA,No Cars Available,14-07-2016 04:50,Thursday,NA,4
4152,City,NA,No Cars Available,14-07-2016 04:55,Thursday,NA,4
4149,City,NA,No Cars Available,14-07-2016 04:59,Thursday,NA,4
4159,Airport,NA,No Cars Available,14-07-2016 05:05,Thursday,NA,5
4172,City,NA,No Cars Available,14-07-2016 05:17,Thursday,NA,5
4190,City,NA,No Cars Available,14-07-2016 05:21,Thursday,NA,5
4193,City,NA,No Cars Available,14-07-2016 05:25,Thursday,NA,5
4181,City,NA,No Cars Available,14-07-2016 05:25,Thursday,NA,5
4191,City,NA,No Cars Available,14-07-2016 05:32,Thursday,NA,5
4200,City,NA,No Cars Available,14-07-2016 05:32,Thursday,NA,5
4208,City,NA,No Cars Available,14-07-2016 05:39,Thursday,NA,5
4219,City,NA,No Cars Available,14-07-2016 05:42,Thursday,NA,5
4220,City,NA,No Cars Available,14-07-2016 05:43,Thursday,NA,5
4217,City,NA,No Cars Available,14-07-2016 05:45,Thursday,NA,5
4237,City,NA,No Cars Available,14-07-2016 05:52,Thursday,NA,5
4228,City,NA,No Cars Available,14-07-2016 05:53,Thursday,NA,5
4240,City,NA,No Cars Available,14-07-2016 05:56,Thursday,NA,5
4229,City,NA,No Cars Available,14-07-2016 05:56,Thursday,NA,5
4246,City,NA,No Cars Available,14-07-2016 05:58,Thursday,NA,5
4244,City,NA,No Cars Available,14-07-2016 06:00,Thursday,NA,6
4241,City,NA,No Cars Available,14-07-2016 06:01,Thursday,NA,6
4247,City,NA,No Cars Available,14-07-2016 06:03,Thursday,NA,6
4256,City,NA,No Cars Available,14-07-2016 06:05,Thursday,NA,6
4259,City,NA,No Cars Available,14-07-2016 06:10,Thursday,NA,6
4265,City,NA,No Cars Available,14-07-2016 06:12,Thursday,NA,6
4261,City,NA,No Cars Available,14-07-2016 06:12,Thursday,NA,6
4262,City,NA,No Cars Available,14-07-2016 06:15,Thursday,NA,6
4267,City,NA,No Cars Available,14-07-2016 06:17,Thursday,NA,6
4269,City,NA,No Cars Available,14-07-2016 06:19,Thursday,NA,6
4275,City,NA,No Cars Available,14-07-2016 06:22,Thursday,NA,6
4279,City,NA,No Cars Available,14-07-2016 06:29,Thursday,NA,6
4282,City,NA,No Cars Available,14-07-2016 06:31,Thursday,NA,6
4283,City,NA,No Cars Available,14-07-2016 06:31,Thursday,NA,6
4289,City,NA,No Cars Available,14-07-2016 06:35,Thursday,NA,6
4291,City,NA,No Cars Available,14-07-2016 06:40,Thursday,NA,6
4292,City,NA,No Cars Available,14-07-2016 06:42,Thursday,NA,6
4295,City,NA,No Cars Available,14-07-2016 06:42,Thursday,NA,6
4306,City,NA,No Cars Available,14-07-2016 06:49,Thursday,NA,6
4309,Airport,NA,No Cars Available,14-07-2016 06:50,Thursday,NA,6
4317,City,NA,No Cars Available,14-07-2016 06:51,Thursday,NA,6
4318,City,NA,No Cars Available,14-07-2016 06:51,Thursday,NA,6
4307,City,NA,No Cars Available,14-07-2016 06:56,Thursday,NA,6
4320,City,NA,No Cars Available,14-07-2016 07:02,Thursday,NA,7
4324,City,NA,No Cars Available,14-07-2016 07:04,Thursday,NA,7
4333,City,NA,No Cars Available,14-07-2016 07:13,Thursday,NA,7
4344,City,NA,No Cars Available,14-07-2016 07:15,Thursday,NA,7
4334,City,NA,No Cars Available,14-07-2016 07:18,Thursday,NA,7
4347,City,NA,No Cars Available,14-07-2016 07:18,Thursday,NA,7
4352,City,NA,No Cars Available,14-07-2016 07:21,Thursday,NA,7
4348,City,NA,No Cars Available,14-07-2016 07:23,Thursday,NA,7
4353,City,NA,No Cars Available,14-07-2016 07:24,Thursday,NA,7
